OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,34.2522573,-77.95707879999999
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,35.7056332,-77.9205246
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,40.916874,-98.35909
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,40.1540689,-74.7009795
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,40.8933874,-74.2994159
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,41.0769798,-74.187121
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,40.0001822,-75.0360818
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,35.1797319,-107.9007423
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,41.5924002,-87.2316859
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,40.7514346,-81.4178525
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,40.728423,-84.0756094
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,41.0305332,-81.888058
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,41.3867565,-82.1785539
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,36.5353372,-97.3982272
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,35.4999074,-98.9545972
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,39.1525449,-84.5413142
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.996403,-78.2396621
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,37.5204559,-78.4948614
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,40.4735944,-86.8534357
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,39.4719443,-77.9881216
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,34.1997536,-80.663813
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,41.124172,-104.7664649
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,35.1422638,-81.8605062
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,34.0081099,-85.02872239999999
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,34.1965541,-79.8387324
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.20867,-82.23797499999999
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.9830942,-81.2349089
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,37.2266918,-77.4013696
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.9161429,-82.1098792
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,39.4719443,-77.9881216
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.0204467,-85.3273939
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.0873402,-90.076767
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.1549057,-101.879451
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.5497485,-85.7731874
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.1807642,-102.2746791
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.6687893,-99.1837576
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.8631387,-101.9732431
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,27.8827269,-98.61793639999999
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.293424,-102.869216
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,42.5695093,-79.102225
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,42.5695093,-79.102225
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,35.4342336,-97.4079382
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.5960088,-93.6419922
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,45.9799463,-112.5013644
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.1932489,-101.8043812
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.2891,-102.538537
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.5838563,-87.23803749999999
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.4342336,-97.4079382
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.1561921,-80.1327173
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,39.4719443,-77.9881216
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,39.4719443,-77.9881216
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.1616204,-88.9265407
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.1039297,-122.1850669
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,39.2673836,-76.6211128
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.8187989,-81.7085915
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,33.5337778,-86.8239769
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.22395350000001,-97.76870079999999
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.7772594,-104.8819473
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,34.3154473,-81.5817733
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,32.2859638,-106.8445953
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.2832725,-98.6578255
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.8858503,-87.8631362
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.4330582,-100.5422351
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.3712834,-86.2812285
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.6373388,-87.5087489
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.8014899,-87.7930925
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,41.8014899,-87.7930925
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.8196025,-96.93619729999999
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.5128997,-92.3584015
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.9486962,-74.3606791
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,42.9486962,-74.3606791
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.045938,-94.492862
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.2950276,-78.6020931
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.1932489,-101.8043812
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.1637707,-86.2755655
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.0295622,-94.7208849
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.0278108,-100.9407484
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.4416594,-93.9692062
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,32.041065,-97.0951485
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.547695,-85.4862599
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,43.547695,-85.4862599
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,43.547695,-85.4862599
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,31.9314667,-102.2226989
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.4342336,-97.4079382
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.3906808,-100.8026815
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.893983,-81.5875237
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.893983,-81.5875237
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.3037417,-89.3129392
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.4916911,-94.3473068
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.4958836,-100.3746901
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,43.547695,-85.4862599
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.5247298,-98.5562789
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.5307284,-80.7242907
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.8615766,-84.6231856
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.2171091,-114.0083254
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,45.6682411,-94.8198897
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,45.6682411,-94.8198897
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.8965515,-86.317593
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,41.8965515,-86.317593
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.654795,-96.55723
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.6727363,-93.294232
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.8364186,-100.9860983
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.3319997,-102.0733641
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,32.7081704,-96.2902522
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.471388,-98.1198114
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.4598401,-99.8575803
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,33.6705121,-96.9080501
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.6853956,-113.07926
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.9755869,-110.1165961
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.7269343,-98.6697482
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.9303387,-111.8664091
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.244053,-96.85373899999999
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.8756661,-111.8969506
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,37.7323223,-81.2029291
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.6255551,-82.1778278
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.0801845,-80.6837348
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.6787729,-80.8096007
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.6787729,-80.8096007
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,37.6089931,-79.6149505
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.1414593,-79.0215373
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.1557939,-83.6123938
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.6528453,-78.6919185
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,39.4719443,-77.9881216
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.9569049,-81.0573247
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.2502692,-72.5954782
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.3437796,-82.9500774
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.6456358,-117.4534088
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,47.6456358,-117.4534088
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,40.7849736,-122.3083439
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.120258,-91.4617462
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,43.9830712,-90.43723910000001
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.0943822,-87.6453059
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.7222431,-92.0685013
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.7447419,-87.7606657
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.6835713,-79.0768412
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.4237234,-82.4339095
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,40.2017345,-80.2488756
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,42.8027275,-105.6615032
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.6607911,-105.2062042
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.124172,-104.7664649
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.6567871,-105.1800419
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.1748182,-104.0665057
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.6761329,-107.9767858
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.5247298,-98.5562789
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.6080488,-99.259655
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,33.4628714,-101.6750915
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.5701328,-103.0009898
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.7432264,-111.7865377
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.76309,-112.1042351
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.9617258,-112.7151556
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.5325186,-90.0170751
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.2928884,-105.5770901
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.6215518,-77.4172423
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.6791597,-94.4553636
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.512126,-94.1590649
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.7969954,-79.395991
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,38.1966945,-80.8619793
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,39.1895446,-82.7635926
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.1575566,-81.2420473
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.0868328,-87.5961904
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,35.0375032,-92.4154518
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.0989671,-83.8001644
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.0989671,-83.8001644
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.2655849,-81.8733781
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.7462362,-88.2058559
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,41.7462362,-88.2058559
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.7706392,-90.2434989
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.558675,-83.424864
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.5316697,-86.6415017
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.9021153,-81.8183788
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.0502915,-78.5182214
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.9259233,-81.0416526
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.0204467,-85.3273939
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,35.7199923,-86.3357137
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.8818537,-76.4257898
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.9569049,-81.0573247
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.5460749,-90.2865388
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.9778295,-96.3104781
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.5480269,-84.2865728
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.2588369,-88.96474429999999
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.7799995,-107.2192287
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.6828291,-75.4997356
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,40.7849736,-122.3083439
2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,43.024673,-108.3806054
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.2141042,-89.3794223
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,38.2141042,-89.3794223
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.0876176,-105.0463493
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.3140237,-81.4780849
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.8422274,-96.8624248
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.8586712,-101.2100858
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.0881965,-102.6192874
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,39.0897498,-86.5685766
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,39.0897498,-86.5685766
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.568467,-113.7585326
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.1634127,-72.0858338
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.42852970000001,-112.1244073
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.525005,-87.21720499999999
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,42.0190853,-76.5238463
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.5621805,-122.8767399
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.4958668,-112.9308912
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.6793226,-114.54999
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.3956349,-91.1992657
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.8416582,-94.3919715
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.3077516,-104.6151338
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.1753974,-82.1847301
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.359,29.1753974,-82.1847301
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.9025284,-84.54243989999999
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.4856719,-87.2751896
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.5232041,-119.7089105
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.492977,-81.4788044
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.42644310000001,-116.9998178
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,40.7269343,-98.6697482
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,46.8541124,-96.8409761
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.0438552,-83.4526336
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,45.5963201,-112.6632962
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,34.937042,-82.066208
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.1047956,-106.6744611
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,36.8779954,-77.4037357
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,36.8779954,-77.4037357
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,30.9112616,-93.9950635
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.3263308,-76.8856914
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,45.6682411,-94.8198897
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.3511222,-81.5544966
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.8615766,-84.6231856
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.2731439,-80.8447146
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.9125558,-98.71790800000001
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.556996,-83.627157
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.4954691,-92.060916
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.84222020000001,-101.5251614
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,32.8401781,-87.8869639
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,32.3199158,-90.9561863
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.3263155,-82.96680789999999
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.7822049,-77.7145829
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,36.0391293,-90.2914298
